0,intelligent,1.122041917834537,0.018548631115046274,0.4009705625522575,-0.3560137320826114,-0.37857345594449343,-0.4113685491139611,-0.3297008156475098,-0.8704967503087089,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-0.05734904115282731,-1.2348563127987353,1.2348563127987282,1.8193043395569273
0,clever,-0.38063735231464946,-0.5873360900340403,-0.018813880578508614,-0.468268224804425,-0.4622908878712989,-0.6150118553085557,-0.6148662776659375,-0.9317630938787601,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-0.15296034455321916,-0.6697723650572404,0.6697723650572365,0.1481967162649232
0,smart,-0.6811732063444869,0.1564490779945388,0.2681964616983327,0.20525873152645677,0.12373113561633924,-0.1469772677691277,-0.34895961541298065,-0.6603066483322234,-0.3652432263505381,-0.4451507770721278,-0.38124578994992514,-0.3927854656298955,-0.08755714745474696,-0.10468841731574538,0.10468841731574487,-0.4088391581657448
0,bright,-0.38063735231464946,0.5127596926462803,0.4448349478322516,0.42976771697008403,0.16558985157974196,1.7587126017766046,1.7092418425853688,0.8893898508360619,1.8954586522737726,1.936904351364544,1.9088419584539136,1.720028417468148,-0.0474460613245619,0.4603955304257496,-0.46039553042574677,-0.6873570953810789
1,clear,-0.6811732063444869,1.1436141043063435,0.8524074606978468,4.246420469511747,3.5142871286519597,-0.2790567054397988,-0.31860474277412787,-0.2100541836215452,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-0.1492614262282407,-1.2348563127987353,1.2348563127987282,1.8193043395569273
1,bright,-0.38063735231464946,0.5127596926462803,0.4448349478322516,0.42976771697008403,0.16558985157974196,1.7587126017766046,1.7092418425853688,0.26105656218625006,1.8954586522737726,1.936904351364544,1.9088419584539136,1.720028417468148,-0.2427138483035888,-0.6697723650572404,0.6697723650572365,0.1481967162649232
1,light,-0.6811732063444869,1.3972625852918092,1.1316674749240465,4.470929454955375,3.639863276542168,0.18861146779573804,0.16539978144778764,-0.09182001239272644,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-0.08517679706244133,-0.10468841731574538,0.10468841731574487,-0.4088391581657448
1,well-lit,0.2204343557450252,-1.2999573193375233,-2.068570332423968,-0.8050317029698659,-0.8390193315419234,-1.2360076134821003,-1.3197401544959149,0.04874812860470317,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-0.6697075950079503,0.4603955304257496,-0.46039553042574677,-0.6873570953810789
1,luminous,0.2204343557450252,-0.5873360900340403,-0.2777874373494267,-0.6927772102480523,-0.6715844676883125,0.20943251101940827,0.10672455691870131,-0.007313067763729154,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-0.40724202986956914,1.0254794781672445,-1.0254794781672385,-0.8544678577102793
2,colourful,0.5209702097748625,-1.2999573193375233,-0.2332997864767049,-0.5805227175262386,-0.6715844676883125,0.02172441162294053,-0.04494536309044641,0.5045247221188531,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-1.7358889062232994,-1.2348563127987353,1.2348563127987282,1.8193043395569273
2,bright,-0.38063735231464946,0.5127596926462803,0.4448349478322516,0.42976771697008403,0.16558985157974196,1.7587126017766046,1.7092418425853688,0.8893898508360619,1.8954586522737726,1.936904351364544,1.9088419584539136,1.720028417468148,-1.5813664981154596,-0.6697723650572404,0.6697723650572365,0.1481967162649232
2,brilliant,0.5209702097748625,0.3748592457667878,0.25046774839556313,-0.13150474663898412,-0.21113859209088254,0.16194002290738094,0.1872306639042874,0.5585542613881324,-0.025399153093288766,-0.24223496983492981,-0.15223701510954124,0.13541800514461527,-1.625861747551383,-0.10468841731574538,0.10468841731574487,-0.4088391581657448
2,gleam,-0.6811732063444869,0.018548631115046274,-1.0054813156383173,-0.24375923936079774,-0.21113859209088254,0.26928250114502117,0.21031188564950512,0.6494920785585299,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-1.9007658002138494,0.4603955304257496,-0.46039553042574677,-0.6873570953810789
2,luminous,0.2204343557450252,-0.5873360900340403,-0.2777874373494267,-0.6927772102480523,-0.6715844676883125,0.20943251101940827,0.10672455691870131,0.4926050896359273,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-1.7459058687897664,1.0254794781672445,-1.0254794781672385,-0.8544678577102793
3,intelligent,1.122041917834537,0.018548631115046274,0.4009705625522575,-0.3560137320826114,-0.37857345594449343,-0.4113685491139611,-0.3297008156475098,-1.0431299701808585,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,1.833857777728705,-1.2348563127987353,1.2348563127987282,1.8193043395569273
3,clever,-0.38063735231464946,-0.5873360900340403,-0.018813880578508614,-0.468268224804425,-0.4622908878712989,-0.6150118553085557,-0.6148662776659375,-1.206525505058378,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,1.737320885309064,-0.6697723650572404,0.6697723650572365,0.1481967162649232
3,bright,-0.38063735231464946,0.5127596926462803,0.4448349478322516,0.42976771697008403,0.16558985157974196,1.7587126017766046,1.7092418425853688,0.8893898508360619,1.8954586522737726,1.936904351364544,1.9088419584539136,1.720028417468148,1.8413220638565426,-0.10468841731574538,0.10468841731574487,-0.4088391581657448
4,capable,-0.08010149828481214,0.46527541312181403,0.6316735238382081,-0.24375923936079774,-0.37857345594449343,-0.5794076393470747,-0.4871942782307514,-0.6902166906630632,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,0.4137023505824033,-1.2348563127987353,1.2348563127987282,1.8193043395569273
4,most able,0.5209702097748625,-1.2999573193375233,-2.068570332423968,-0.8050317029698659,-0.8390193315419234,-1.2360076134821003,-1.3197401544959149,-0.18983991607763104,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,-0.056801268548250454,-0.6697723650572404,0.6697723650572365,0.1481967162649232
4,motivated,0.5209702097748625,-0.5873360900340403,0.18314433753250892,-0.5805227175262386,-0.5460083197981044,-0.8525306123772189,-0.8101636597269402,-0.8598031960446961,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,0.318516351988933,-0.10468841731574538,0.10468841731574487,-0.4088391581657448
4,intelligent,1.122041917834537,0.018548631115046274,0.4009705625522575,-0.3560137320826114,-0.37857345594449343,-0.4113685491139611,-0.3297008156475098,-0.6962563574106717,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,0.36054590406766046,0.4603955304257496,-0.46039553042574677,-0.6873570953810789
4,bright,-0.38063735231464946,0.5127596926462803,0.4448349478322516,0.42976771697008403,0.16558985157974196,1.7587126017766046,1.7092418425853688,0.04628295166741836,1.8954586522737726,1.936904351364544,1.9088419584539136,1.720028417468148,0.3704426311713994,1.0254794781672445,-1.0254794781672385,-0.8544678577102793
4,clever,-0.38063735231464946,-0.5873360900340403,-0.018813880578508614,-0.468268224804425,-0.4622908878712989,-0.6150118553085557,-0.6148662776659375,-0.7738534414267284,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,0.264690618146831,1.5905634259087396,-1.59056342590873,-0.9658750325964128
4,sharp,-0.6811732063444869,0.6089953284566159,0.47026904280180787,0.8787856878573386,0.6678944431405747,-0.21976006294154568,-0.2836168173842707,-0.7745564673473425,-0.6164323239754614,-0.5774871730963873,-0.610254564790309,-0.6568872010171509,0.37652088972248693,2.1556473736502344,-2.1556473736502215,-1.0454515860865083
